pathID,coordinates
1003861,"[ 126.47694,37.21111 ]"
1003861,"[ 125.79972,37.20500 ]"
1003861,"[ 124.41472,37.18000 ]"
1003861,"[ 124.00000,37.16667 ]"
1003861,"[ 123.33333,37.56667 ]"
1003861,"[ 122.00000,37.66667 ]"
1003861,"[ 121.17833,37.45167 ]"
1003861,"[ 120.37443,36.26611 ]"
1005051,"[ -112.01184,33.43358 ]"
1005051,"[ -112.97534,34.97853 ]"
1005051,"[ -113.94303,35.50681 ]"
1005051,"[ -114.38353,35.74241 ]"
1005051,"[ -114.86358,35.99579 ]"
1005051,"[ -116.74764,36.80058 ]"
1005051,"[ -117.27806,37.43019 ]"
1005051,"[ -117.77044,38.00325 ]"
1005051,"[ -118.96164,38.97969 ]"
1005051,"[ -119.27947,39.23378 ]"
1005051,"[ -119.65608,39.53128 ]"
1005051,"[ -119.91697,39.48331 ]"
1005051,"[ -120.16181,39.43769 ]"
1005051,"[ -120.63892,39.34719 ]"
1005051,"[ -121.10767,39.25604 ]"
1005051,"[ -121.27866,39.22229 ]"
1005051,"[ -121.75671,39.66359 ]"
1005051,"[ -122.23635,40.09891 ]"
1005051,"[ -122.44586,40.16101 ]"
1005051,"[ -122.76411,40.25439 ]"
1005051,"[ -123.66029,40.51124 ]"
1005051,"[ -123.82429,40.55736 ]"
1005051,"[ -123.95543,40.75241 ]"
1005051,"[ -124.10831,40.98144 ]"
1005051,"[ -124.23700,41.09736 ]"
1005051,"[ -124.23728,41.16730 ]"
1005051,"[ -124.35560,41.45737 ]"
1005051,"[ -125.00000,42.00000 ]"
1005051,"[ -126.18000,42.71667 ]"
1005051,"[ -126.65667,43.44000 ]"
1005051,"[ -130.00000,45.00000 ]"
1005051,"[ -135.00000,46.00000 ]"
1005051,"[ -140.00000,47.00000 ]"
1005051,"[ -145.00000,48.00000 ]"
1005051,"[ -150.00000,49.00000 ]"
1005051,"[ -155.00000,50.00000 ]"
1005051,"[ -160.00000,51.00000 ]"
1005051,"[ -165.00000,51.00000 ]"
1005051,"[ -170.00000,51.00000 ]"
1005051,"[ -175.00000,51.00000 ]"
1005051,"[ -176.67600,51.87189 ]"
1005051,"[ 175.94533,50.51522 ]"
1005051,"[ 168.78311,48.67567 ]"
1005051,"[ 162.31000,46.41500 ]"
1005051,"[ 156.04169,43.20131 ]"
1005051,"[ 150.47736,39.62815 ]"
1005051,"[ 146.91605,38.25484 ]"
1005051,"[ 143.99636,37.00321 ]"
1005051,"[ 140.26299,35.78359 ]"
1005051,"[ 139.78855,35.54825 ]"
1005332,"[ 139.78855,35.54825 ]"
1005332,"[ 138.37891,34.22225 ]"
1005332,"[ 137.92017,33.99861 ]"
1005332,"[ 136.70648,33.68941 ]"
1005332,"[ 135.79450,33.44775 ]"
1005332,"[ 135.44150,33.36450 ]"
1005332,"[ 134.99722,33.24878 ]"
1005332,"[ 134.23425,33.06203 ]"
1005332,"[ 133.40956,32.65369 ]"
1005332,"[ 132.39624,32.12519 ]"
1005332,"[ 129.91583,30.84467 ]"
1005332,"[ 127.96575,29.52701 ]"
1005332,"[ 124.99827,27.39776 ]"
1005332,"[ 124.00000,26.65861 ]"
1005332,"[ 123.00000,25.90556 ]"
1005332,"[ 122.48056,25.50750 ]"
1005332,"[ 122.20778,25.41917 ]"
1005332,"[ 121.52222,25.17694 ]"
1005332,"[ 120.78333,24.64000 ]"
1005332,"[ 120.09417,24.00250 ]"
1005332,"[ 119.63728,23.59544 ]"
1005332,"[ 118.54172,22.95506 ]"
1005332,"[ 117.50000,22.33333 ]"
1005332,"[ 115.82333,22.28833 ]"
1005332,"[ 113.91461,22.30899 ]"
1005899,"[ -117.18966,32.73356 ]"
1005899,"[ -118.43200,33.93314 ]"
1005899,"[ -118.88128,34.35669 ]"
1005899,"[ -119.13432,34.65873 ]"
1005899,"[ -119.64145,35.25590 ]"
1005899,"[ -119.97861,35.64697 ]"
1005899,"[ -122.22358,37.72592 ]"
1005899,"[ -125.83452,37.83325 ]"
1005899,"[ -127.00000,37.50639 ]"
1005899,"[ -130.00000,38.00000 ]"
1005899,"[ -134.00000,39.58333 ]"
1005899,"[ -135.00000,40.00000 ]"
1005899,"[ -140.00000,42.00000 ]"
1005899,"[ -145.00000,44.00000 ]"
1005899,"[ -150.00000,45.00000 ]"
1005899,"[ -155.00000,46.00000 ]"
1005899,"[ -160.00000,47.00000 ]"
1005899,"[ -165.00000,48.00000 ]"
1005899,"[ -170.00000,48.00000 ]"
1005899,"[ -175.00000,48.00000 ]"
1005899,"[ -180.00000,48.00000 ]"
1005899,"[ 175.00000,48.00000 ]"
1005899,"[ 168.78311,48.67567 ]"
1005899,"[ 162.31000,46.41500 ]"
1005899,"[ 156.04169,43.20131 ]"
1005899,"[ 150.47736,39.62815 ]"
1005899,"[ 146.91605,38.25484 ]"
1005899,"[ 143.99636,37.00321 ]"
1005899,"[ 140.26299,35.78359 ]"
1005899,"[ 139.78855,35.54825 ]"
1006495,"[ 139.78855,35.54825 ]"
1006495,"[ 139.69898,36.39121 ]"
1006495,"[ 139.20634,37.71875 ]"
1006495,"[ 139.11489,37.95829 ]"
1006495,"[ 138.94203,38.12100 ]"
1006495,"[ 138.57069,38.46923 ]"
1006495,"[ 137.74679,39.23611 ]"
1006495,"[ 137.44178,40.00268 ]"
1006495,"[ 136.78333,41.65000 ]"
1006495,"[ 135.45667,42.68333 ]"
1006495,"[ 135.34111,43.36528 ]"
1006495,"[ 134.88500,45.90222 ]"
1006495,"[ 134.98944,46.81861 ]"
1006495,"[ 135.00000,47.00000 ]"
1006495,"[ 134.64667,47.86833 ]"
1006495,"[ 134.10278,48.64694 ]"
1006495,"[ 133.45000,49.21667 ]"
1006495,"[ 132.18333,50.03333 ]"
1006495,"[ 130.00111,51.33361 ]"
1006495,"[ 128.41667,52.16667 ]"
1006495,"[ 127.43944,52.68194 ]"
1006495,"[ 125.79611,53.47056 ]"
1006495,"[ 126.36778,54.93889 ]"
1006495,"[ 125.00000,56.00000 ]"
1006495,"[ 124.87944,56.90833 ]"
1006495,"[ 120.80833,58.65000 ]"
1006495,"[ 119.60667,59.11167 ]"
1006495,"[ 117.41917,59.89222 ]"
1006495,"[ 115.97889,60.36056 ]"
1006495,"[ 114.82374,60.72285 ]"
1006495,"[ 112.34167,61.88333 ]"
1006495,"[ 109.61667,63.00167 ]"
1006495,"[ 107.77833,63.68833 ]"
1006495,"[ 106.99194,63.96917 ]"
1006495,"[ 102.20000,65.12333 ]"
1006495,"[ 95.19167,66.40667 ]"
1006495,"[ 89.29667,67.17333 ]"
1006495,"[ 86.63750,67.43583 ]"
1006495,"[ 80.90194,68.02750 ]"
1006495,"[ 73.59667,68.46667 ]"
1006495,"[ 67.85139,68.48722 ]"
1006495,"[ 59.29917,68.14889 ]"
1006495,"[ 53.12500,67.64000 ]"
1006495,"[ 46.48389,66.81361 ]"
1006495,"[ 45.42389,66.65028 ]"
1006495,"[ 40.13056,65.68333 ]"
1006495,"[ 35.91556,64.60333 ]"
1006495,"[ 34.96889,64.33000 ]"
1006495,"[ 34.37889,64.15500 ]"
1006495,"[ 33.91722,64.01500 ]"
1006495,"[ 31.26500,63.14667 ]"
1006495,"[ 29.61052,62.66050 ]"
1006495,"[ 22.11556,60.81194 ]"
1006495,"[ 19.91443,60.14099 ]"
1006495,"[ 19.39250,59.98139 ]"
1006495,"[ 17.01208,59.20717 ]"
1006495,"[ 15.27336,58.09547 ]"
1006495,"[ 13.91103,57.15558 ]"
1006495,"[ 13.20281,56.64125 ]"
1006495,"[ 12.57378,56.16886 ]"
1006495,"[ 12.49833,56.13389 ]"
1006495,"[ 12.45444,56.11333 ]"
1006495,"[ 12.22500,56.00583 ]"
1006495,"[ 11.38993,55.60608 ]"
1006495,"[ 9.99338,54.90541 ]"
1006495,"[ 9.88750,54.84056 ]"
1006495,"[ 9.69389,54.72083 ]"
1006495,"[ 9.57694,54.64833 ]"
1006495,"[ 9.13528,54.37000 ]"
1006495,"[ 8.00528,53.63333 ]"
1006495,"[ 7.19583,53.07139 ]"
1006495,"[ 4.90528,51.41306 ]"
1006495,"[ 4.49281,50.89995 ]"
1007204,"[ -84.42821,33.63662 ]"
1007204,"[ -84.43508,33.62908 ]"
1007204,"[ -86.68478,36.13697 ]"
1007204,"[ -88.96319,37.80958 ]"
1007204,"[ -90.48237,38.86069 ]"
1007204,"[ -91.44309,39.67237 ]"
1007204,"[ -92.18387,40.28059 ]"
1007204,"[ -92.55726,40.58117 ]"
1007204,"[ -92.69864,40.69396 ]"
1007204,"[ -92.78883,40.76563 ]"
1007204,"[ -93.64856,41.43761 ]"
1007204,"[ -95.01938,42.43556 ]"
1007204,"[ -96.78114,43.64950 ]"
1007204,"[ -98.36872,45.41736 ]"
1007204,"[ -99.99416,46.38037 ]"
1007204,"[ -100.29134,46.55038 ]"
1007204,"[ -100.66542,46.76175 ]"
1007204,"[ -100.73025,46.92228 ]"
1007204,"[ -100.79550,47.08281 ]"
1007204,"[ -100.88764,47.30742 ]"
1007204,"[ -100.99656,47.57122 ]"
1007204,"[ -101.18872,48.02918 ]"
1007204,"[ -101.19842,48.05208 ]"
1007204,"[ -101.28706,48.26033 ]"
1007204,"[ -102.34071,48.99905 ]"
1007204,"[ -104.89031,50.66700 ]"
1007204,"[ -110.83333,52.98139 ]"
1007204,"[ -113.98500,54.28167 ]"
1007204,"[ -120.27167,56.42667 ]"
1007204,"[ -125.00000,57.70197 ]"
1007204,"[ -130.00000,58.77933 ]"
1007204,"[ -135.00000,59.61000 ]"
1007204,"[ -139.00000,60.10861 ]"
1007204,"[ -146.00000,60.66667 ]"
1007204,"[ -149.33384,61.00022 ]"
1007204,"[ -150.20656,61.15081 ]"
1007204,"[ -151.04532,60.94399 ]"
1007204,"[ -151.37322,60.87405 ]"
1007204,"[ -163.00000,60.25000 ]"
1007204,"[ -167.54078,59.51367 ]"
1007204,"[ -171.31683,58.76681 ]"
1007204,"[ -173.58278,58.28556 ]"
1007204,"[ -176.80139,57.53631 ]"
1007204,"[ 171.98017,54.92769 ]"
1007204,"[ 169.23181,53.74642 ]"
1007204,"[ 168.23983,53.40878 ]"
1007204,"[ 163.64494,51.65764 ]"
1007204,"[ 159.34675,49.71067 ]"
1007204,"[ 153.00333,46.21667 ]"
1007204,"[ 147.47575,42.39106 ]"
1007204,"[ 146.86000,41.91667 ]"
1007204,"[ 144.99667,40.42000 ]"
1007204,"[ 143.22799,38.90631 ]"
1007204,"[ 142.46599,38.32538 ]"
1007204,"[ 140.97569,37.14886 ]"
1007204,"[ 140.34985,36.74437 ]"
1007204,"[ 139.78855,35.54825 ]"
100751,"[ 113.91461,22.30899 ]"
100751,"[ 115.82333,22.28833 ]"
100751,"[ 117.50000,22.33333 ]"
100751,"[ 118.54172,22.95506 ]"
100751,"[ 119.63728,23.59544 ]"
100751,"[ 120.09417,24.00250 ]"
100751,"[ 120.78333,24.64000 ]"
100751,"[ 121.52222,25.17694 ]"
100751,"[ 122.20778,25.41917 ]"
100751,"[ 122.48056,25.50750 ]"
100751,"[ 123.00000,25.90556 ]"
100751,"[ 124.00000,26.65861 ]"
100751,"[ 124.99827,27.39776 ]"
100751,"[ 127.96575,29.52701 ]"
100751,"[ 129.91583,30.84467 ]"
100751,"[ 132.39624,32.12519 ]"
100751,"[ 133.40956,32.65369 ]"
100751,"[ 134.23425,33.06203 ]"
100751,"[ 134.99722,33.24878 ]"
100751,"[ 135.44150,33.36450 ]"
100751,"[ 135.79450,33.44775 ]"
100751,"[ 136.70648,33.68941 ]"
100751,"[ 137.92017,33.99861 ]"
100751,"[ 138.37891,34.22225 ]"
100751,"[ 139.78855,35.54825 ]"
1007707,"[ 139.78855,35.54825 ]"
1007707,"[ 135.00000,39.00000 ]"
1007707,"[ 135.00000,40.00000 ]"
1007707,"[ 135.00000,41.00000 ]"
1007707,"[ 135.00000,42.00000 ]"
1007707,"[ 135.00000,43.00000 ]"
1007707,"[ 130.00000,46.00000 ]"
1007707,"[ 125.00000,49.00000 ]"
1007707,"[ 120.00000,51.00000 ]"
1007707,"[ 115.00000,53.00000 ]"
1007707,"[ 110.00000,55.00000 ]"
1007707,"[ 105.00000,56.00000 ]"
1007707,"[ 100.00000,57.00000 ]"
1007707,"[ 95.00000,58.00000 ]"
1007707,"[ 90.00000,59.00000 ]"
1007707,"[ 85.00000,59.00000 ]"
1007707,"[ 80.00000,59.00000 ]"
1007707,"[ 75.00000,59.00000 ]"
1007707,"[ 70.00000,59.00000 ]"
1007707,"[ 65.00000,59.00000 ]"
1007707,"[ 60.00000,58.00000 ]"
1007707,"[ 55.00000,57.00000 ]"
1007707,"[ 50.00000,56.00000 ]"
1007707,"[ 49.27969,55.60654 ]"
100798,"[ 113.91461,22.30899 ]"
100798,"[ 115.82333,22.28833 ]"
100798,"[ 117.50000,22.33333 ]"
100798,"[ 118.54172,22.95506 ]"
100798,"[ 119.63728,23.59544 ]"
100798,"[ 120.09417,24.00250 ]"
100798,"[ 120.78333,24.64000 ]"
100798,"[ 121.52222,25.17694 ]"
100798,"[ 122.20778,25.41917 ]"
100798,"[ 122.48056,25.50750 ]"
100798,"[ 123.00000,25.90556 ]"
100798,"[ 124.00000,26.65861 ]"
100798,"[ 124.99827,27.39776 ]"
100798,"[ 127.96575,29.52701 ]"
100798,"[ 129.91583,30.84467 ]"
100798,"[ 132.39624,32.12519 ]"
100798,"[ 133.40956,32.65369 ]"
100798,"[ 134.23425,33.06203 ]"
100798,"[ 134.99722,33.24878 ]"
100798,"[ 135.44150,33.36450 ]"
100798,"[ 135.79450,33.44775 ]"
100798,"[ 136.70648,33.68941 ]"
100798,"[ 137.92017,33.99861 ]"
100798,"[ 138.37891,34.22225 ]"
100798,"[ 139.78855,35.54825 ]"
100890,"[ 139.78855,35.54825 ]"
100890,"[ 137.68721,35.05129 ]"
100890,"[ 136.93033,34.94699 ]"
100890,"[ 136.18125,34.58781 ]"
100890,"[ 135.44833,34.49195 ]"
100890,"[ 134.87303,34.38135 ]"
100890,"[ 134.50730,34.30956 ]"
100890,"[ 134.02259,34.21250 ]"
100890,"[ 131.70325,33.22034 ]"
100890,"[ 128.83144,32.67077 ]"
100890,"[ 127.03966,32.28002 ]"
100890,"[ 126.65472,32.19500 ]"
100890,"[ 126.05806,32.06500 ]"
100890,"[ 124.99833,31.83333 ]"
100890,"[ 124.00000,31.61000 ]"
100890,"[ 123.50000,31.50000 ]"
100890,"[ 121.80509,31.14343 ]"
100922,"[ 139.78855,35.54825 ]"
100922,"[ 138.37891,34.22225 ]"
100922,"[ 137.92017,33.99861 ]"
100922,"[ 137.85969,33.83692 ]"
100922,"[ 137.79701,33.72008 ]"
100922,"[ 137.36577,33.45410 ]"
100922,"[ 136.13246,32.66682 ]"
100922,"[ 135.29228,32.11131 ]"
100922,"[ 133.99742,31.23694 ]"
100922,"[ 131.88094,29.77039 ]"
100922,"[ 130.14419,28.50411 ]"
100922,"[ 129.27178,27.85889 ]"
100922,"[ 128.69897,27.43289 ]"
100922,"[ 127.64587,26.19582 ]"
1009658,"[ 139.78855,35.54825 ]"
1009658,"[ 140.03580,36.78267 ]"
1009658,"[ 140.45605,38.34573 ]"
1009658,"[ 140.87292,39.83271 ]"
1009658,"[ 141.15736,40.80891 ]"
1009658,"[ 141.47091,41.93293 ]"
1009658,"[ 141.52559,42.12874 ]"
1009658,"[ 141.68617,42.69990 ]"
1009658,"[ 142.03447,43.13903 ]"
1009658,"[ 142.28359,43.45111 ]"
1009658,"[ 142.45686,43.66728 ]"
1009658,"[ 142.97301,44.01910 ]"
1009658,"[ 143.07412,44.08623 ]"
1009658,"[ 143.39508,44.30528 ]"
1009658,"[ 144.28333,44.99167 ]"
1009658,"[ 146.75806,46.93333 ]"
1009658,"[ 150.00167,49.19333 ]"
1009658,"[ 155.91000,52.63333 ]"
1009658,"[ 156.26750,52.81639 ]"
1009658,"[ 157.53611,53.32583 ]"
1009658,"[ 158.76222,53.81583 ]"
1009658,"[ 159.80361,54.21333 ]"
1009658,"[ 161.27500,55.27500 ]"
1009658,"[ 162.68500,56.22333 ]"
1009658,"[ 163.72333,57.62583 ]"
1009658,"[ 164.59389,58.72250 ]"
1009658,"[ 166.01361,60.36583 ]"
1009658,"[ 171.59333,62.73500 ]"
1009658,"[ 173.61111,63.45167 ]"
1009658,"[ 177.74148,64.73495 ]"
1009658,"[ -179.28000,65.51639 ]"
1009658,"[ -172.50667,66.31000 ]"
1009658,"[ -170.32500,66.50167 ]"
1009658,"[ -168.97306,66.62000 ]"
1009658,"[ -162.53994,66.88569 ]"
1009658,"[ -148.41617,70.19919 ]"
1009658,"[ -145.00000,70.00000 ]"
1009658,"[ -141.00254,69.16969 ]"
1009658,"[ -135.00000,69.25000 ]"
1009658,"[ -125.00000,68.91667 ]"
1009658,"[ -110.00000,67.33333 ]"
1009658,"[ -100.00000,65.16667 ]"
1009658,"[ -90.00000,60.66667 ]"
1009658,"[ -80.00000,54.00000 ]"
1009658,"[ -74.14141,44.72265 ]"
1009658,"[ -73.96854,43.68974 ]"
1009658,"[ -73.80319,42.74728 ]"
1009658,"[ -73.81210,42.24708 ]"
1009658,"[ -73.77666,40.63990 ]"
1010522,"[ 141.69228,42.77521 ]"
1010522,"[ 141.68617,42.69990 ]"
1010522,"[ 141.75996,41.91869 ]"
1010522,"[ 141.79853,41.50318 ]"
1010522,"[ -109.35627,40.12531 ]"
1010522,"[ -52.51333,46.67333 ]"
1010522,"[ 139.78855,35.54825 ]"
101077,"[ 121.23282,25.07773 ]"
101077,"[ 123.00000,25.90556 ]"
101077,"[ 124.00000,26.65861 ]"
101077,"[ 124.99827,27.39776 ]"
101077,"[ 127.96575,29.52701 ]"
101077,"[ 129.91583,30.84467 ]"
101077,"[ 132.39624,32.12519 ]"
101077,"[ 133.40956,32.65369 ]"
101077,"[ 134.23425,33.06203 ]"
101077,"[ 134.99722,33.24878 ]"
101077,"[ 135.44150,33.36450 ]"
101077,"[ 135.79450,33.44775 ]"
101077,"[ 136.70648,33.68941 ]"
101077,"[ 137.92017,33.99861 ]"
101077,"[ 138.37891,34.22225 ]"
101077,"[ 139.78855,35.54825 ]"
1010845,"[ 141.69228,42.77521 ]"
1010845,"[ 141.68617,42.69990 ]"
1010845,"[ 141.75996,41.91869 ]"
1010845,"[ 141.79853,41.50318 ]"
1010845,"[ 150.33333,-28.08333 ]"
1010845,"[ 143.11333,-38.01000 ]"
1010845,"[ 139.78855,35.54825 ]"
10112,"[ 2.52489,49.02472 ]"
10112,"[ 4.29055,50.69372 ]"
10112,"[ 5.98044,52.17281 ]"
10112,"[ 7.69781,53.55779 ]"
10112,"[ 9.70643,55.02052 ]"
10112,"[ 10.93194,55.84944 ]"
10112,"[ 14.11228,57.82706 ]"
10112,"[ 16.69917,59.21138 ]"
10112,"[ 18.34447,59.98311 ]"
10112,"[ 21.79586,61.46459 ]"
10112,"[ 25.22333,62.69194 ]"
10112,"[ 28.38778,63.74972 ]"
10112,"[ 38.48667,65.99833 ]"
10112,"[ 53.06667,68.08333 ]"
10112,"[ 62.80000,68.66667 ]"
10112,"[ 66.73333,68.86667 ]"
10112,"[ 72.43333,68.61667 ]"
10112,"[ 86.54000,67.47000 ]"
10112,"[ 95.11667,66.30000 ]"
10112,"[ 115.31667,59.48333 ]"
10112,"[ 121.86667,55.71667 ]"
10112,"[ 123.58333,54.11667 ]"
10112,"[ 133.85000,43.78333 ]"
10112,"[ 138.49929,37.59716 ]"
10112,"[ 139.77711,35.56747 ]"
10112,"[ 139.77712,35.56747 ]"
1011241,"[ 121.23282,25.07773 ]"
1011241,"[ 139.78855,35.54825 ]"
10113,"[ 2.52489,49.02472 ]"
10113,"[ 4.29055,50.69372 ]"
10113,"[ 5.98044,52.17281 ]"
10113,"[ 7.69781,53.55779 ]"
10113,"[ 9.70643,55.02052 ]"
10113,"[ 10.93194,55.84944 ]"
10113,"[ 14.11228,57.82706 ]"
10113,"[ 16.69917,59.21138 ]"
10113,"[ 18.34447,59.98311 ]"
10113,"[ 21.79586,61.46459 ]"
10113,"[ 25.22333,62.69194 ]"
10113,"[ 28.38778,63.74972 ]"
10113,"[ 38.48667,65.99833 ]"
10113,"[ 53.06667,68.08333 ]"
10113,"[ 62.80000,68.66667 ]"
10113,"[ 66.73333,68.86667 ]"
10113,"[ 72.43333,68.61667 ]"
10113,"[ 86.54000,67.47000 ]"
10113,"[ 95.11667,66.30000 ]"
10113,"[ 115.31667,59.48333 ]"
10113,"[ 121.86667,55.71667 ]"
10113,"[ 123.58333,54.11667 ]"
10113,"[ 133.85000,43.78333 ]"
10113,"[ 138.49929,37.59716 ]"
10113,"[ 139.77711,35.56747 ]"
10113,"[ 139.77712,35.56747 ]"
101188,"[ 139.78855,35.54825 ]"
101188,"[ 139.37626,35.57977 ]"
101188,"[ 137.50088,35.53126 ]"
101188,"[ 135.13702,35.48069 ]"
101188,"[ 133.85479,35.51422 ]"
101188,"[ 133.09391,35.53112 ]"
101188,"[ 132.69324,35.58102 ]"
101188,"[ 130.72361,35.82389 ]"
101188,"[ 129.47433,35.97747 ]"
101188,"[ 128.83778,36.34472 ]"
101188,"[ 128.32539,36.63203 ]"
101188,"[ 128.16444,36.72972 ]"
101188,"[ 127.96444,36.83611 ]"
101188,"[ 127.64111,37.01111 ]"
101188,"[ 127.44111,37.12611 ]"
101188,"[ 126.99139,37.21333 ]"
101188,"[ 126.47694,37.21111 ]"
101188,"[ 125.79972,37.20500 ]"
101188,"[ 124.41472,37.18000 ]"
101188,"[ 124.00000,37.16667 ]"
101188,"[ 123.33333,37.56667 ]"
101188,"[ 122.45333,38.25000 ]"
101188,"[ 121.14833,38.46333 ]"
101188,"[ 120.55167,38.56167 ]"
101188,"[ 119.95667,38.65833 ]"
101188,"[ 119.06167,38.80333 ]"
101188,"[ 117.38833,39.90000 ]"
101188,"[ 116.58456,40.08012 ]"
1012120,"[ 139.78855,35.54825 ]"
1012120,"[ 139.98145,35.93482 ]"
1012120,"[ 129.29444,37.43944 ]"
1012120,"[ 128.75361,37.70056 ]"
1012120,"[ 128.58611,37.67444 ]"
1012120,"[ 127.66278,37.53611 ]"
1012120,"[ 127.38111,37.48778 ]"
1012120,"[ 126.92861,37.41389 ]"
1012120,"[ 126.55333,37.38722 ]"
1012120,"[ 125.65139,37.40361 ]"
1012120,"[ 124.82528,37.38972 ]"
1012120,"[ 124.41472,37.18000 ]"
1012120,"[ 124.00000,37.16667 ]"
1012120,"[ 123.33333,37.56667 ]"
1012120,"[ 122.45333,38.25000 ]"
1012120,"[ 122.00000,38.60000 ]"
1012120,"[ 121.53860,38.96567 ]"
1013785,"[ 139.78855,35.54825 ]"
1013785,"[ 140.79943,35.72647 ]"
1013785,"[ 142.56347,35.82025 ]"
1013785,"[ 143.87142,35.89333 ]"
1013785,"[ 144.30471,35.98833 ]"
1013785,"[ 146.29620,36.40335 ]"
1013785,"[ 148.47559,36.88952 ]"
1013785,"[ 149.99596,35.53523 ]"
1013785,"[ 160.00000,34.58333 ]"
1013785,"[ 165.00000,33.75000 ]"
1013785,"[ 170.00000,32.75000 ]"
1013785,"[ -180.00000,29.91667 ]"
1013785,"[ -170.00000,26.16667 ]"
1013785,"[ -162.61689,22.80150 ]"
1013785,"[ -161.58314,22.50770 ]"
1013785,"[ -159.52887,21.90039 ]"
1013785,"[ -157.92128,21.31938 ]"
1014112,"[ 121.53860,38.96567 ]"
1014112,"[ 121.51333,38.96000 ]"
1014112,"[ 122.00000,38.60000 ]"
1014112,"[ 122.45333,38.25000 ]"
1014112,"[ 123.33333,37.56667 ]"
1014112,"[ 124.00000,37.16667 ]"
1014112,"[ 124.41472,37.18000 ]"
1014112,"[ 124.82528,37.38972 ]"
1014112,"[ 125.65139,37.40361 ]"
1014112,"[ 126.55333,37.38722 ]"
1014112,"[ 126.92861,37.41389 ]"
1014112,"[ 127.12611,37.30611 ]"
1014112,"[ 127.64111,37.01111 ]"
1014112,"[ 127.96444,36.83611 ]"
1014112,"[ 128.16444,36.72972 ]"
1014112,"[ 128.32539,36.63203 ]"
1014112,"[ 128.83778,36.34472 ]"
1014112,"[ 129.47433,35.97747 ]"
1014112,"[ 130.72361,35.82389 ]"
1014112,"[ 132.69324,35.58102 ]"
1014112,"[ 133.09391,35.53112 ]"
1014112,"[ 135.13702,35.48069 ]"
1014112,"[ 137.50088,35.53126 ]"
1014112,"[ 139.37626,35.57977 ]"
1014112,"[ 139.78855,35.54825 ]"
1015307,"[ 8.54064,50.03260 ]"
1015307,"[ 10.47194,51.27333 ]"
1015307,"[ 10.93167,51.37944 ]"
1015307,"[ 11.07980,51.48679 ]"
1015307,"[ 11.26444,51.61944 ]"
1015307,"[ 11.79431,51.99499 ]"
1015307,"[ 12.27278,52.39222 ]"
1015307,"[ 12.66472,52.69194 ]"
1015307,"[ 13.26944,53.14417 ]"
1015307,"[ 13.57194,53.33194 ]"
1015307,"[ 14.27444,53.75880 ]"
1015307,"[ 15.00778,54.08000 ]"
1015307,"[ 15.24194,54.38806 ]"
1015307,"[ 15.65500,54.91667 ]"
1015307,"[ 16.81467,56.00000 ]"
1015307,"[ 20.91583,59.04778 ]"
1015307,"[ 29.61052,62.66050 ]"
1015307,"[ 31.26500,63.14667 ]"
1015307,"[ 33.91722,64.01500 ]"
1015307,"[ 34.37889,64.15500 ]"
1015307,"[ 34.96889,64.33000 ]"
1015307,"[ 35.91556,64.60333 ]"
1015307,"[ 40.13056,65.68333 ]"
1015307,"[ 45.42389,66.65028 ]"
1015307,"[ 46.48389,66.81361 ]"
1015307,"[ 53.12500,67.64000 ]"
1015307,"[ 59.29917,68.14889 ]"
1015307,"[ 67.85139,68.48722 ]"
1015307,"[ 73.59667,68.46667 ]"
1015307,"[ 80.90194,68.02750 ]"
1015307,"[ 86.63750,67.43583 ]"
1015307,"[ 88.21750,67.09083 ]"
1015307,"[ 94.53972,65.44417 ]"
1015307,"[ 100.20333,64.28500 ]"
1015307,"[ 107.00028,62.91917 ]"
1015307,"[ 114.82374,60.72285 ]"
1015307,"[ 115.00000,60.00000 ]"
1015307,"[ 115.00000,59.00000 ]"
1015307,"[ 114.97389,58.95889 ]"
1015307,"[ 118.91417,58.00222 ]"
1015307,"[ 118.66750,57.58556 ]"
1015307,"[ 118.37750,57.07722 ]"
1015307,"[ 118.28417,56.91722 ]"
1015307,"[ 118.94750,55.55889 ]"
1015307,"[ 122.14083,54.66389 ]"
1015307,"[ 122.51750,54.55056 ]"
1015307,"[ 122.51667,54.55000 ]"
1015307,"[ 123.58333,54.11667 ]"
1015307,"[ 125.79611,53.47056 ]"
1015307,"[ 127.43944,52.68194 ]"
1015307,"[ 127.66750,52.00028 ]"
1015307,"[ 127.73167,51.79500 ]"
1015307,"[ 128.03333,50.63333 ]"
1015307,"[ 128.14583,50.22194 ]"
1015307,"[ 129.54667,49.84333 ]"
1015307,"[ 129.85111,49.75861 ]"
1015307,"[ 131.65111,49.22861 ]"
1015307,"[ 134.64667,47.86833 ]"
1015307,"[ 134.88500,45.90222 ]"
1015307,"[ 135.34111,43.36528 ]"
1015307,"[ 135.45667,42.68333 ]"
1015307,"[ 136.78333,41.65000 ]"
1015307,"[ 137.44178,40.00268 ]"
1015307,"[ 137.74679,39.23611 ]"
1015307,"[ 138.57069,38.46923 ]"
1015307,"[ 138.94203,38.12100 ]"
1015307,"[ 139.11489,37.95829 ]"
1015307,"[ 139.20634,37.71875 ]"
1015307,"[ 139.69898,36.39121 ]"
1015307,"[ 139.78855,35.54825 ]"
1015410,"[ 85.35910,27.69658 ]"
1015410,"[ 85.46500,27.65028 ]"
1015410,"[ 87.43333,27.83333 ]"
1015410,"[ 89.22500,29.34167 ]"
1015410,"[ 91.00167,29.30167 ]"
